xavier-vins-vacqueyras-2015-18223	3	Appellation :	Vacqueyras		
xavier-vins-vacqueyras-2015-18223	4	Domaine :	XAVIER VINS D'EXPERTS		
xavier-vins-vacqueyras-2015-18223	5	Millésime :	2015		
xavier-vins-vacqueyras-2015-18223	6	Couleur :	Rouge		
xavier-vins-vacqueyras-2015-18223	7	Assemblage :	Syrah                                                                                    60%                                                                                                                            /                                                                                                                    Grenache                                                                                    30%                                                                                                                            /                                                                                                                    Mourvèdre                                                                                    10%		
xavier-vins-vacqueyras-2015-18223	8	Boire ou garder :	2017 - 2025		
xavier-vins-vacqueyras-2015-18223	9	Degré d'alcool :	14.5		
champagne-veuve-candel-18333	1	Pays :	France		
champagne-veuve-candel-18333	2	Région :	Champagne		
champagne-veuve-candel-18333	3	Appellation :	Champagne		
champagne-veuve-candel-18333	4	Domaine :	MAISON ALEXANDRE BONNET		
champagne-veuve-candel-18333	5	Couleur :	Blanc		
champagne-veuve-candel-18333	6	Assemblage :	Pinot Noir                                                                                    86%                                                                                                                            /                                                                                                                    Chardonnay                                                                                    14%		
champagne-veuve-candel-18333	7	Boire ou garder :	A boire dès maintenant		
xavier-vins-chateauneuf-du-pape-rouge-2012-18224	1	Pays :	France		
xavier-vins-chateauneuf-du-pape-rouge-2012-18224	2	Région :	Rhône		
xavier-vins-chateauneuf-du-pape-rouge-2012-18224	3	Appellation :	Châteauneuf du Pape		
xavier-vins-chateauneuf-du-pape-rouge-2012-18224	4	Domaine :	XAVIER VINS D'EXPERTS		
xavier-vins-chateauneuf-du-pape-rouge-2012-18224	5	Millésime :	2015		
xavier-vins-chateauneuf-du-pape-rouge-2012-18224	6	Couleur :	Rouge		
xavier-vins-chateauneuf-du-pape-rouge-2012-18224	7	Assemblage :	Grenache                                                                                                                            /                                                                                                                    Mourvèdre                                                                                                                            /                                                                                                                    Syrah		
xavier-vins-chateauneuf-du-pape-rouge-2012-18224	8	Boire ou garder :	2017 - 2022		
chateau-fleur-cardinale-2014-14724	1	Pays :	France		
chateau-fleur-cardinale-2014-14724	2	Région :	Bordeaux		
chateau-fleur-cardinale-2014-14724	3	Appellation :	Saint-Emilion Grand Cru		
chateau-fleur-cardinale-2014-14724	4	Domaine :	CHÂTEAU FLEUR CARDINALE		
chateau-fleur-cardinale-2014-14724	5	Millésime :	2014		
chateau-fleur-cardinale-2014-14724	6	Couleur :	Rouge		
