lestruelle-bordeaux-blanc-boise-15	0	Quantity	Par 6	4.2		-			-	
chateau-la-foret-2015	0	Quantity	Par 6	3.5		-			-	
domaine-de-bagatelle-2015	0	Quantity	Par 6	3.5		-			-	
chateau-hautes-terres-reflets-de-france-2016-71153	0	Quantity	Par 6	3.95		-			-	
mumm-brut-selection	0	Quantity	Par 1	36.4		-			-	
chateau-hautes-terres-reflets-de-france-2016	0	Quantity	Par 6	3.95		-			-	
la-cave-d-augustin-florent-2015	0	Quantity	Par 6	3.7		-			-	
qu-aimary-2013	0	Quantity	Par 6	3.5		-			-	
chateau-grand-bertaud-2016	0	Quantity	Par 6	3.7		-			-	
veuve-ambal-tastevinage	0	Quantity	Par 1	7.5		-			-	
domaine-le-colombier-reflets-de-france-2016	0	Quantity	Par 1	7.35		-			-	
la-croix-des-louves-2016	0	Quantity	Par 1	5.9		-			-	
terre-de-roches-2015	0	Quantity	Par 1	6.75		-			-	
domaine-de-rochebin-2014	0	Quantity	Par 1	6.45		-			-	
75-aoc-julienas-vv-rg-domaine-de-la-combe-darroux2015-c6-rdf	0	Quantity	Par 1	6.5		-			-	
domaine-de-saburin-2015	0	Quantity	Par 1	5.8		-			-	
la-cave-d-augustin-florent-2016-73587	0	Quantity	Par 1	5.7		-			-	
la-cave-d-augustin-florent-2016	0	Quantity	Par 1	5.7		-			-	
pierre-vidal-temporis-15	0	Quantity	Par 1	5.9		-			-	
75-aoc-cdr-vil-st-gervais-rg-domaine-c-clavel-15-c6	0	Quantity	Par 1	5.8		-			-	
la-solitude-2015	0	Quantity	Par 1	5.65		-			-	
domaine-atran-reflets-de-france-2015	0	Quantity	Par 1	5.4		-			-	
thomas-thierry-reflets-de-france-2014	0	Quantity	Par 1	5.2		-			-	
domaine-pelaquie-2015	0	Quantity	Par 6	4.9		-			-	
domaine-du-mistral-reflets-de-france-2016	0	Quantity	Par 6	4.7		-			-	
vmv-excellence-2016	0	Quantity	Par 6	3.9		-			-	
vmv-excellence-rouge-2016	0	Quantity	Par 6	3.7		-			-	
la-cave-d-augustin-florent-2015-75446	0	Quantity	Par 6	3.2		-			-	
schiste-bio-17	0	Quantity	Par 1	5.9		-			-	
chateau-de-tigne-reflets-de-france-2016	0	Quantity	Par 1	5.6		-			-	
domaine-de-la-desoucherie-15	0	Quantity	Par 1	5.2		-			-	
domaine-paul-buisse-reflets-de-france-2016	0	Quantity	Par 6	4.95		-			-	
saumur-blanc-domaine-des-hauts-de-sanziers-2016	0	Quantity	Par 6	4.95		-			-	
domaine-petit-chateau-cuvee-prestige-16	0	Quantity	Par 1	4.6		-			-	
igp-val-de-loire-blanc-sauvignon-cuvee-prestige-domaine-petit-chateau-2016	0	Quantity	Par 6	4.5		-			-	
domaine-de-lusqueneau-reflets-de-france-15	0	Quantity	Par 6	3.9		-			-	
prieure-saint-hippolyte-reflets-de-france-2016	0	Quantity	Par 6	4.5		-			-	
75-aoc-languedoc-blc-prieure-st-hippolyte-16-rdf-c6-belg	0	Quantity	Par 6	4.5		-			-	
mas-olivier-grande-reserve-2014	0	Quantity	Par 6	4.4		-			-	
chemin-des-olivettes-16	0	Quantity	Par 6	4.1		-			-	
domaine-de-la-bastide-reflets-de-france-2016	0	Quantity	Par 6	3.95		-			-	
domaine-de-la-bastide-reflets-de-france-rose-2016	0	Quantity	Par 6	3.95		-			-	
domaine-de-la-bastide-reflets-de-france-blanc-2016	0	Quantity	Par 6	3.95		-			-	
vin-d-une-nuit-14	0	Quantity	Par 6	3.2		-			-	
75-igp-oc-rg-merlot-cab-sauv-herit-carillan-mdd-bio-nm-c6	0	Quantity	Par 6	3.1		-			-	
075-igp-d-oc-blanc-chardonnay-sauvignon-hdc-bio-nm-c6	0	Quantity	Par 6	3.1		-			-	
75-igp-pays-oc-gren-cins-rose-heritage-de-carillan-bio-nm-c6	0	Quantity	Par 6	3.1		-			-	
alcorta-crianza	0	Quantity	Par 1	5.9		-			-	
075-vin-afrique-du-sud-blanc-chenin-by-avenir-2013-c6	0	Quantity	Par 1	5.5		-			-	
gandarada-16	0	Quantity	Par 1	5.5		-			-	
marques-de-caceres-verdejo-2016	0	Quantity	Par 1	5.2		-			-	
montain-view-2015	0	Quantity	Par 6	4.95		-			-	
douro-d-o-c-370-leguas-2014	0	Quantity	Par 6	4.9		-			-	
pacheca-2014	0	Quantity	Par 6	4.5		-			-	
alentejo-montaria-15	0	Quantity	Par 6	4.3		-			-	
casa-sant-orsola-2015	0	Quantity	Par 6	3.2		-			-	
jacquart-mosaique	0	Quantity	Par 1	28.95		-			-	
saint-aubin-blanc-bernard-loiseau-albert-bichot-2014	0	Quantity	Par 1	21.95		-			-	
saint-joseph-guigal-2014	0	Quantity	Par 1	17.01		-			-	
dopff-signature-riesling-tradition-2016	0	Quantity	Par 1	15.95		-			-	
chateau-citran-2012	0	Quantity	Par 1	13.51		-			-	
drappier-carte-blanche	0	Quantity	Par 1	28.9		-			-	
mumm-cordon-rouge	0	Quantity	Par 1	27.9		-			-	
habitat-grenache-syrah-2014	0	Quantity	Par 1	11.16		-			-	
chateau-saint-paul-2013	0	Quantity	Par 1	10.98		-			-	
canard-duchene-charles-vii	0	Quantity	Par 1	27.5		-			-	
canard-duchene-parcelle-181	0	Quantity	Par 1	26.0		-			-	
casa-magrez-serenidad-15	0	Quantity	Par 1	11.95		-			-	
chateau-haut-peyrous-atypique-12	0	Quantity	Par 1	11.96		-			-	
wolfberger-2014	0	Quantity	Par 1	11.5		-			-	
besserat-de-bellefon-grande-tradition	0	Quantity	Par 1	26.0		-			-	
nicolas-feuillatte-grande-cuvee	0	Quantity	Par 1	25.9		-			-	
domaine-joannet-reflets-de-france-2015	0	Quantity	Par 1	10.75		-			-	
nicolas-feuillatte-grande-reserve	0	Quantity	Par 1	20.95		-			-	
chateau-fayau-reflets-de-france-2010	0	Quantity	Par 1	10.7		-			-	
barbier-louvet-blanc-de-noir	0	Quantity	Par 1	19.9		-			-	
mercier	0	Quantity	Par 1	19.3		-			-	
chateau-argenties-gallia-2015	0	Quantity	Par 1	9.95		-			-	
chateau-bellerive-2016	0	Quantity	Par 1	9.1		-			-	
nicolas-feuillate-brut	0	Quantity	Par 1	18.75		-			-	
laurent-perrier-cuvee	0	Quantity	Par 1	17.5		-			-	
charles-de-courance-brut	0	Quantity	Par 1	14.35		-			-	
domaine-des-garennes-rdf-13	0	Quantity	Par 1	8.68		-			-	
grande-recolte-berne-blanc-16	0	Quantity	Par 1	7.35		-			-	
arnaud-aucoeur-cuvee-tradition-2013	0	Quantity	Par 1	6.95		-			-	
les-dentelles-raimbaut-2015	0	Quantity	Par 1	6.0		-			-	
domaine-de-fesle-reflets-de-france-2014	0	Quantity	Par 1	6.75		-			-	
chateau-labrousse-reflets-de-france-2015	0	Quantity	Par 1	6.2		-			-	
barco-negro-2014	0	Quantity	Par 1	5.95		-			-	
torres-sangre-de-toro-15	0	Quantity	Par 1	5.35		-			-	
mionetto-75338	0	Quantity	Par 1	7.95		-			-	
aimery-sieur-darques-bio	0	Quantity	Par 1	7.9		-			-	
clairette-de-die-tradition-carod	0	Quantity	Par 1	6.7		-			-	
freixenet-bio	0	Quantity	Par 1	7.5		-			-	
075-aoc-cremant-loire-bio-bl-brut-plaisir-de-loire-c6	0	Quantity	Par 1	6.2		-			-	
codorniu-clasico	0	Quantity	Par 1	5.95		-			-	
henri-de-belrives-rdf	0	Quantity	Par 6	5.8		-			-	
codorniu-clasico-rose	0	Quantity	Par 1	5.95		-			-	
ackerman-rose-cuvee-1811	0	Quantity	Par 1	5.55		-			-	
chateau-terremale-reflets-de-france-2013	0	Quantity	Par 1	8.5		-			-	
bastide-de-la-ferme-blanche-2015	0	Quantity	Par 1	8.95		-			-	
chateau-la-borie-2016	0	Quantity	Par 1	5.55		-			-	
domaine-montemagni-reflets-de-france-2015	0	Quantity	Par 1	9.1		-			-	
domaine-goubard-2015	0	Quantity	Par 1	7.9		-			-	
collin-bourisset-2012	0	Quantity	Par 1	8.9		-			-	
domaine-les-chantalouettes-reflets-de-france-2015	0	Quantity	Par 1	9.95		-			-	
chateau-belair-reflets-de-france-2015	0	Quantity	Par 1	7.7		-			-	
